employee_id,company_id,country,industry,company_size,employment_type,role,years_experience,years_at_company,remote_ratio,total_comp_usd
E000326,C024,ES,EdTech,Large,Full-time,Data Engineer,9,3,0,59828.26
E000327,C024,IN,Cybersecurity,Large,Full-time,Senior Software Engineer,3,3,50,61980.02
E000328,C004,FR,Telecom,Startup,Full-time,QA Engineer,18,8,100,103591.3
E000329,C015,US,HealthTech,Enterprise,Full-time,Software Engineer,18,10,75,213733.0
E000330,C056,FR,Cloud,Mid,Full-time,Senior Software Engineer,4,2,50,134776.09
E000331,C055,US,Gaming,Large,Full-time,Data Engineer,8,8,100,207107.0
E000332,C038,US,AI,Large,Full-time,Software Engineer,10,9,100,223457.0
E000333,C031,CA,Telecom,Mid,Full-time,DevOps Engineer,6,1,0,135553.68
E000334,C083,DE,FinTech,Large,Full-time,QA Engineer,12,10,75,94464.13
E000335,C047,CA,Consulting,Large,Full-time,DevOps Engineer,10,3,50,98619.12
E000336,C081,US,Telecom,Mid,Full-time,Senior Software Engineer,20,6,100,274537.0
E000337,C097,US,FinTech,Mid,Full-time,Senior Software Engineer,13,1,75,221286.0
E000338,C032,IN,Cybersecurity,Large,Full-time,Data Scientist,3,1,75,39728.6
E000339,C021,UK,FinTech,Enterprise,Full-time,Data Scientist,20,1,0,217417.72
E000340,C096,ES,Cloud,Startup,Full-time,Software Engineer,2,0,50,68461.96
E000341,C064,FR,Consulting,Large,Full-time,Software Engineer,12,10,100,119535.87
E000342,C030,US,HealthTech,Enterprise,Full-time,Engineering Manager,2,2,50,214226.0
E000343,C063,US,Cybersecurity,Enterprise,Contract,DevOps Engineer,8,6,100,190171.0
E000344,C052,US,Gaming,Large,Full-time,Data Engineer,19,1,100,177476.0
E000345,C091,IN,Consulting,Large,Full-time,Data Engineer,16,2,100,51479.25
E000346,C026,CA,Cloud,Mid,Full-time,Data Scientist,19,7,25,206216.18
E000347,C100,IN,HealthTech,Enterprise,Full-time,Software Engineer,18,10,100,59132.65
E000348,C094,UK,FinTech,Large,Full-time,Data Engineer,11,7,100,184731.65
E000349,C019,FR,Gaming,Mid,Contract,Product Manager,11,7,50,101372.83
E000350,C017,FR,Cloud,Mid,Full-time,ML Engineer,18,1,0,95958.7
E000351,C054,ES,E-commerce,Large,Full-time,QA Engineer,2,2,50,59532.61
E000352,C005,SG,Gaming,Mid,Full-time,Senior Software Engineer,17,0,100,219289.63
E000353,C030,IN,Consulting,Mid,Full-time,DevOps Engineer,4,4,0,33871.36
E000354,C044,IN,EdTech,Mid,Full-time,Software Engineer,19,9,100,42329.01
E000355,C097,AE,EdTech,Mid,Full-time,Senior Software Engineer,7,7,100,144967.57
E000356,C100,IN,AI,Mid,Contract,Senior Software Engineer,9,5,100,64002.9
E000357,C016,IN,AI,Mid,Full-time,Software Engineer,19,10,75,58469.22
E000358,C090,FR,HealthTech,Large,Full-time,Data Scientist,4,2,50,79198.91
E000359,C010,DE,FinTech,Mid,Full-time,Senior Software Engineer,15,9,100,151905.43
E000360,C075,IN,Cloud,Enterprise,Full-time,QA Engineer,3,2,100,29189.72
E000361,C085,IN,EdTech,Enterprise,Full-time,Data Engineer,0,0,50,46396.36
E000362,C090,SG,Cybersecurity,Enterprise,Full-time,ML Engineer,13,1,50,167464.44
E000363,C023,ES,AI,Enterprise,Full-time,Data Scientist,4,4,100,54695.65
E000364,C090,US,EdTech,Mid,Full-time,Senior Software Engineer,1,1,0,193092.0
E000365,C012,US,EdTech,Startup,Full-time,Data Scientist,1,1,75,141473.0
E000366,C052,CA,Cloud,Large,Full-time,Data Engineer,16,2,50,168852.21
E000367,C047,CA,E-commerce,Large,Full-time,Data Engineer,7,7,75,93830.15
E000368,C032,IN,Telecom,Large,Full-time,Software Engineer,16,1,100,71806.43
E000369,C003,UK,Consulting,Mid,Full-time,Data Scientist,3,3,75,154082.28
E000370,C078,US,EdTech,Large,Full-time,Senior Software Engineer,18,4,50,220519.0
E000371,C034,US,Cybersecurity,Enterprise,Contract,ML Engineer,1,1,25,124847.0
E000372,C067,SG,EdTech,Enterprise,Full-time,ML Engineer,17,1,100,252265.19
E000373,C042,CA,Cloud,Mid,Full-time,Data Engineer,17,1,50,172530.88
E000374,C038,IN,EdTech,Large,Full-time,DevOps Engineer,19,5,100,39888.95
E000375,C089,AE,Cloud,Enterprise,Full-time,Product Manager,4,4,50,154059.4
E000376,C010,IN,Telecom,Mid,Full-time,ML Engineer,16,1,100,44334.99
E000377,C074,IN,Cloud,Enterprise,Full-time,DevOps Engineer,10,5,100,54320.71
E000378,C075,FR,Gaming,Enterprise,Full-time,Data Engineer,11,6,100,84667.39
E000379,C038,IN,HealthTech,Startup,Full-time,Data Scientist,15,6,100,51238.49
E000380,C027,NL,Cybersecurity,Large,Full-time,Product Manager,16,10,100,242569.57
E000381,C001,DE,AI,Mid,Full-time,Product Manager,19,6,75,120668.48
E000382,C094,UK,FinTech,Large,Full-time,Product Manager,1,1,50,160098.73
E000383,C095,US,Consulting,Mid,Full-time,Data Scientist,4,4,50,243048.0
E000384,C025,US,FinTech,Mid,Full-time,DevOps Engineer,16,2,0,180747.0
E000385,C004,FR,Consulting,Enterprise,Full-time,Senior Software Engineer,11,0,50,148684.78
E000386,C013,DE,Consulting,Mid,Full-time,Product Manager,3,3,50,158933.7
E000387,C007,IN,Cloud,Enterprise,Full-time,Software Engineer,18,6,0,58164.78
E000388,C084,IN,Cloud,Startup,Full-time,Engineering Manager,8,6,100,74724.14
E000389,C090,DE,Gaming,Large,Full-time,Product Manager,10,0,0,161367.39
E000390,C016,IN,Consulting,Mid,Full-time,Security Engineer,19,7,50,75335.28
E000391,C075,IN,EdTech,Large,Full-time,Data Scientist,11,7,100,51148.49
E000392,C018,US,E-commerce,Large,Full-time,Software Engineer,18,2,100,179217.0
E000393,C037,US,E-commerce,Mid,Full-time,Product Manager,4,4,75,168779.0
E000394,C060,CA,E-commerce,Startup,Full-time,DevOps Engineer,12,3,50,105169.85
E000395,C072,FR,FinTech,Mid,Full-time,Senior Software Engineer,6,1,100,116439.13
E000396,C088,US,Telecom,Enterprise,Full-time,Engineering Manager,7,6,25,351497.0
E000397,C005,DE,AI,Mid,Full-time,ML Engineer,16,9,100,157880.43
E000398,C020,DE,EdTech,Mid,Full-time,QA Engineer,9,2,25,88078.26
E000399,C029,SG,AI,Enterprise,Contract,Data Engineer,12,10,0,167516.3
E000400,C032,DE,Cybersecurity,Enterprise,Full-time,Software Engineer,12,0,0,128547.83
E000401,C100,UK,Cybersecurity,Large,Full-time,Senior Software Engineer,0,0,50,158521.52
E000402,C078,CA,E-commerce,Large,Contract,Data Engineer,19,2,100,116273.53
E000403,C033,CA,Gaming,Enterprise,Full-time,Software Engineer,12,8,50,169243.38
E000404,C098,US,EdTech,Startup,Full-time,QA Engineer,13,5,75,178889.0
E000405,C050,IN,Consulting,Startup,Contract,DevOps Engineer,17,2,50,37642.2
E000406,C051,DE,Consulting,Mid,Full-time,Senior Software Engineer,19,4,0,179917.39
E000407,C044,US,E-commerce,Large,Full-time,Senior Software Engineer,18,9,100,415497.0
E000408,C015,US,FinTech,Mid,Full-time,Software Engineer,15,9,75,216299.0
E000409,C094,US,Cloud,Startup,Full-time,Security Engineer,1,1,100,199318.0
E000410,C002,FR,Consulting,Mid,Full-time,Senior Software Engineer,2,2,75,121495.65
E000411,C018,UK,AI,Startup,Full-time,Software Engineer,9,2,100,109681.01
E000412,C023,IN,Consulting,Mid,Full-time,Senior Software Engineer,19,6,50,69637.66
E000413,C028,US,Cybersecurity,Startup,Full-time,Senior Software Engineer,19,4,25,254775.0
E000414,C014,US,FinTech,Large,Full-time,Product Manager,17,0,0,310324.0
E000415,C002,US,Cybersecurity,Mid,Full-time,Engineering Manager,16,8,100,442781.0
E000416,C068,US,Gaming,Mid,Full-time,Senior Software Engineer,19,10,0,207648.0
E000417,C097,SG,EdTech,Mid,Full-time,ML Engineer,18,3,50,201853.33
E000418,C013,UK,FinTech,Mid,Full-time,Software Engineer,11,0,0,116508.86
E000419,C030,IN,Telecom,Large,Full-time,Product Manager,4,4,100,52962.05
E000420,C051,IN,FinTech,Mid,Full-time,Security Engineer,13,7,100,53041.2
E000421,C093,NL,E-commerce,Startup,Full-time,Senior Software Engineer,12,7,0,140682.61
E000422,C070,UK,Telecom,Mid,Full-time,Senior Software Engineer,6,2,0,175875.95
E000423,C077,US,E-commerce,Startup,Full-time,DevOps Engineer,10,10,25,187465.0
E000424,C059,NL,Consulting,Enterprise,Contract,Data Scientist,10,3,0,130570.65
E000425,C042,CA,E-commerce,Large,Full-time,Senior Software Engineer,19,6,50,193297.79
E000426,C020,IN,Cybersecurity,Enterprise,Full-time,Product Manager,16,5,50,51591.43
E000427,C087,SG,Consulting,Startup,Full-time,Senior Software Engineer,4,4,50,113198.52
E000428,C081,IN,Telecom,Large,Full-time,Data Engineer,9,4,100,44040.72
E000429,C003,ES,E-commerce,Enterprise,Full-time,QA Engineer,2,2,75,56410.87
E000430,C072,SG,EdTech,Mid,Full-time,Data Engineer,10,8,75,96345.93
E000431,C009,IN,HealthTech,Mid,Full-time,ML Engineer,12,9,100,54290.43
E000432,C074,SG,AI,Large,Full-time,QA Engineer,3,3,100,104932.59
E000433,C083,IN,AI,Mid,Full-time,DevOps Engineer,17,9,25,50283.78
E000434,C014,AE,Consulting,Enterprise,Full-time,DevOps Engineer,11,9,0,237651.5
E000435,C044,IN,Consulting,Large,Full-time,Data Scientist,7,7,0,49573.25
E000436,C013,UK,AI,Large,Full-time,Senior Software Engineer,0,0,50,117732.91
E000437,C057,IN,E-commerce,Enterprise,Full-time,Data Scientist,18,7,50,57214.35
E000438,C093,UK,FinTech,Mid,Full-time,Data Scientist,0,0,100,133997.47
E000439,C009,US,AI,Startup,Full-time,Data Engineer,16,10,100,158559.0
E000440,C040,US,E-commerce,Startup,Full-time,Software Engineer,20,2,0,239067.0
E000441,C098,US,EdTech,Large,Full-time,Engineering Manager,4,3,75,285542.0
E000442,C031,AE,Telecom,Enterprise,Contract,Data Scientist,17,0,100,178887.19
E000443,C014,US,Gaming,Mid,Full-time,Product Manager,5,5,50,129725.0
E000444,C049,SG,Gaming,Large,Full-time,QA Engineer,10,0,100,103407.41
E000445,C051,NL,FinTech,Enterprise,Full-time,Software Engineer,10,3,50,123263.04
E000446,C067,IN,E-commerce,Mid,Full-time,Product Manager,4,4,100,59338.12
E000447,C032,AE,Consulting,Large,Full-time,Security Engineer,7,6,25,140455.31
E000448,C096,IN,Gaming,Startup,Full-time,Product Manager,19,6,50,75816.27
E000449,C053,IN,AI,Enterprise,Full-time,Software Engineer,3,2,50,23444.39
E000450,C029,AE,AI,Enterprise,Full-time,Data Scientist,18,9,50,145242.51
E000451,C097,UK,FinTech,Startup,Full-time,Software Engineer,20,4,100,168330.38
E000452,C093,DE,EdTech,Startup,Full-time,ML Engineer,3,3,50,131222.83
E000453,C050,US,Cybersecurity,Startup,Full-time,Senior Software Engineer,3,3,50,215800.0
E000454,C003,ES,Consulting,Mid,Full-time,Software Engineer,18,8,75,66240.22
E000455,C060,US,AI,Large,Full-time,Security Engineer,9,7,75,231344.0
E000456,C056,FR,Telecom,Mid,Contract,Security Engineer,11,5,100,104200.0
E000457,C015,SG,FinTech,Mid,Full-time,DevOps Engineer,18,5,50,103654.07
E000458,C064,FR,Telecom,Startup,Contract,Software Engineer,14,3,75,57923.91
E000459,C085,US,Telecom,Mid,Full-time,Senior Software Engineer,18,4,0,275015.0
E000460,C011,SG,Cloud,Mid,Contract,Senior Software Engineer,9,9,50,123915.56
E000461,C073,NL,AI,Enterprise,Full-time,Data Engineer,16,4,0,161039.13
E000462,C015,NL,Cloud,Mid,Full-time,Data Scientist,2,1,0,109007.61
E000463,C075,CA,Cloud,Large,Full-time,Senior Software Engineer,17,5,50,130998.53
E000464,C042,IN,AI,Large,Full-time,ML Engineer,8,8,100,55800.52
E000465,C001,IN,EdTech,Large,Full-time,DevOps Engineer,11,9,75,54722.27
E000466,C097,IN,E-commerce,Enterprise,Full-time,Senior Software Engineer,3,3,100,75806.75
E000467,C017,SG,Telecom,Enterprise,Full-time,Engineering Manager,15,7,100,226142.96
E000468,C060,US,Consulting,Enterprise,Full-time,Software Engineer,4,4,50,171176.0
E000469,C019,UK,Cybersecurity,Mid,Full-time,Data Scientist,6,6,75,99339.24
E000470,C094,US,E-commerce,Enterprise,Full-time,QA Engineer,13,10,0,212639.0
E000471,C074,UK,AI,Mid,Full-time,Product Manager,20,5,100,256548.1
E000472,C081,US,FinTech,Large,Full-time,DevOps Engineer,6,2,100,227611.0
E000473,C044,US,Cloud,Mid,Full-time,Data Engineer,8,7,0,212965.0
E000474,C047,SG,AI,Large,Full-time,DevOps Engineer,17,10,0,153665.19
E000475,C064,FR,HealthTech,Large,Full-time,Data Engineer,8,5,50,103958.7
E000476,C079,CA,Cloud,Mid,Full-time,Senior Software Engineer,13,9,0,181199.26
E000477,C085,DE,Gaming,Startup,Full-time,Engineering Manager,16,9,50,225169.57
E000478,C002,SG,EdTech,Large,Full-time,Software Engineer,10,0,50,139945.93
E000479,C067,ES,E-commerce,Large,Full-time,Data Scientist,9,1,75,87409.78
E000480,C011,US,Gaming,Startup,Full-time,QA Engineer,16,4,0,177926.0
E000481,C029,FR,Cloud,Mid,Full-time,Data Engineer,13,6,100,130394.57
E000482,C083,FR,Telecom,Mid,Full-time,Engineering Manager,15,7,0,166896.74
E000483,C026,IN,E-commerce,Enterprise,Contract,Software Engineer,18,10,75,59697.23
E000484,C080,DE,Cybersecurity,Mid,Full-time,ML Engineer,5,2,0,101783.7
E000485,C047,US,Telecom,Mid,Full-time,Data Engineer,7,2,0,136525.0
E000486,C024,NL,EdTech,Mid,Full-time,QA Engineer,17,1,100,136935.87
E000487,C034,US,EdTech,Enterprise,Full-time,Senior Software Engineer,18,1,75,299726.0
E000488,C054,CA,Cloud,Large,Full-time,Senior Software Engineer,6,3,75,126450.0
E000489,C077,US,E-commerce,Mid,Full-time,Data Scientist,8,8,100,182776.0
E000490,C061,IN,EdTech,Mid,Full-time,Data Scientist,6,2,100,37141.59
E000491,C094,AE,Gaming,Startup,Full-time,Senior Software Engineer,7,3,100,167562.67
E000492,C087,AE,HealthTech,Enterprise,Contract,Data Engineer,3,0,50,129325.61
E000493,C076,US,EdTech,Enterprise,Full-time,Senior Software Engineer,14,8,50,364331.0
E000494,C061,IN,Telecom,Mid,Full-time,DevOps Engineer,5,5,0,44732.49
E000495,C029,DE,Cybersecurity,Mid,Full-time,Product Manager,9,8,25,129701.09
E000496,C042,SG,HealthTech,Enterprise,Full-time,Software Engineer,3,0,100,121179.26
E000497,C012,US,AI,Startup,Full-time,Product Manager,5,5,100,150140.0
E000498,C038,IN,Consulting,Enterprise,Full-time,Data Engineer,16,8,100,43244.54
E000499,C093,AE,Consulting,Large,Full-time,Senior Software Engineer,7,4,100,153760.49
E000500,C043,SG,E-commerce,Mid,Full-time,QA Engineer,15,6,75,128914.07
E000501,C012,US,Telecom,Large,Full-time,Product Manager,20,5,100,194101.0
E000502,C066,DE,Cloud,Enterprise,Full-time,Software Engineer,10,0,75,157597.83
E000503,C097,CA,Telecom,Large,Full-time,Product Manager,20,8,50,203671.32
E000504,C087,CA,E-commerce,Enterprise,Contract,Senior Software Engineer,7,6,25,128077.21
E000505,C028,UK,Consulting,Large,Full-time,Software Engineer,6,1,50,165363.29
E000506,C046,IN,E-commerce,Large,Full-time,Senior Software Engineer,14,0,100,79925.53
E000507,C054,NL,FinTech,Startup,Full-time,Product Manager,7,7,50,121358.7
E000508,C025,FR,FinTech,Startup,Full-time,Security Engineer,9,4,100,125890.22
E000509,C027,IN,AI,Large,Full-time,Senior Software Engineer,14,7,0,71740.11
E000510,C024,FR,E-commerce,Mid,Full-time,Software Engineer,12,0,50,83604.35
E000511,C100,AE,FinTech,Mid,Full-time,ML Engineer,5,5,0,91552.86
E000512,C075,FR,HealthTech,Startup,Full-time,QA Engineer,11,3,50,70817.39
E000513,C085,CA,Gaming,Large,Full-time,DevOps Engineer,0,0,50,93127.94
E000514,C082,CA,Cybersecurity,Large,Full-time,Software Engineer,2,2,25,118554.41
E000515,C096,CA,AI,Startup,Full-time,Senior Software Engineer,16,5,100,150372.06
E000516,C011,CA,Consulting,Startup,Full-time,Senior Software Engineer,7,6,100,136492.65
E000517,C089,IN,Gaming,Large,Full-time,Data Engineer,3,3,100,43622.36
E000518,C007,US,Telecom,Mid,Full-time,ML Engineer,5,0,100,277927.0
E000519,C048,SG,Gaming,Startup,Full-time,Data Engineer,6,2,25,174943.7
E000520,C060,DE,Cybersecurity,Startup,Full-time,Data Scientist,2,2,100,126894.57
E000521,C036,NL,Consulting,Startup,Full-time,Software Engineer,7,7,100,81119.57
E000522,C015,CA,EdTech,Startup,Full-time,Engineering Manager,17,9,100,194414.71
E000523,C020,US,FinTech,Large,Full-time,Security Engineer,18,5,100,345460.0
E000524,C083,CA,E-commerce,Mid,Full-time,Senior Software Engineer,17,2,75,166927.21
E000525,C032,IN,Cybersecurity,Large,Full-time,Product Manager,17,7,0,75860.67
E000526,C032,ES,Telecom,Large,Full-time,DevOps Engineer,15,5,50,80121.74
E000527,C093,DE,AI,Mid,Full-time,Data Scientist,18,2,0,136177.17
E000528,C015,FR,EdTech,Mid,Full-time,Data Scientist,15,6,100,120346.74
E000529,C092,FR,EdTech,Enterprise,Full-time,Data Scientist,3,2,50,68396.74
E000530,C093,US,Gaming,Large,Contract,DevOps Engineer,17,10,25,242522.0
E000531,C060,IN,HealthTech,Enterprise,Full-time,DevOps Engineer,15,6,0,80948.84
E000532,C017,IN,HealthTech,Large,Full-time,Data Scientist,12,7,0,42602.04
E000533,C016,NL,Cloud,Startup,Full-time,Security Engineer,16,6,25,208523.91
E000534,C029,US,Gaming,Large,Full-time,Data Scientist,18,1,0,215627.0
E000535,C058,UK,Telecom,Enterprise,Full-time,Senior Software Engineer,3,3,50,213034.18
E000536,C016,IN,E-commerce,Startup,Full-time,Engineering Manager,14,2,100,74952.0
E000537,C046,IN,Telecom,Large,Full-time,Software Engineer,18,1,100,48918.14
E000538,C012,ES,Cloud,Large,Full-time,Senior Software Engineer,16,2,100,147201.09
E000539,C055,IN,EdTech,Enterprise,Full-time,Senior Software Engineer,19,0,100,63950.34
E000540,C003,NL,Gaming,Mid,Full-time,DevOps Engineer,20,7,75,101117.39
E000541,C071,AE,E-commerce,Startup,Full-time,Engineering Manager,2,2,100,197189.1
E000542,C006,FR,Gaming,Startup,Full-time,Security Engineer,2,2,100,99155.43
E000543,C020,NL,FinTech,Mid,Full-time,Software Engineer,2,2,50,100525.0
E000544,C018,DE,Consulting,Mid,Full-time,Product Manager,7,2,100,165047.83
E000545,C084,NL,EdTech,Large,Full-time,Software Engineer,12,4,0,134476.09
E000546,C006,FR,HealthTech,Large,Full-time,Senior Software Engineer,2,2,100,85089.13
E000547,C043,NL,Gaming,Mid,Full-time,Senior Software Engineer,7,7,75,186796.74
E000548,C060,NL,E-commerce,Enterprise,Full-time,Data Engineer,7,6,0,171157.61
E000549,C052,IN,Gaming,Startup,Full-time,Senior Software Engineer,6,6,0,51547.08
E000550,C069,DE,Telecom,Large,Full-time,ML Engineer,8,1,75,153069.57
E000551,C081,ES,Consulting,Startup,Full-time,QA Engineer,8,2,50,61816.3
E000552,C040,DE,AI,Enterprise,Full-time,Data Scientist,1,1,0,80901.09
E000553,C083,DE,Consulting,Large,Full-time,Product Manager,15,9,0,162346.74
E000554,C032,US,AI,Mid,Contract,Software Engineer,1,1,50,100036.0
E000555,C099,FR,Telecom,Mid,Full-time,QA Engineer,9,5,75,79795.65
E000556,C051,US,E-commerce,Startup,Full-time,Software Engineer,16,1,0,187323.0
E000557,C074,SG,Cybersecurity,Startup,Full-time,Software Engineer,20,3,0,185446.67
E000558,C088,ES,EdTech,Startup,Full-time,QA Engineer,7,0,0,56905.43
E000559,C080,US,Consulting,Enterprise,Full-time,Software Engineer,15,6,75,359524.0
E000560,C086,FR,Consulting,Large,Full-time,ML Engineer,4,0,0,93970.65
E000561,C054,IN,Gaming,Large,Full-time,QA Engineer,3,3,100,43380.01
E000562,C005,SG,HealthTech,Large,Full-time,ML Engineer,4,2,75,149224.44
E000563,C050,UK,Cybersecurity,Mid,Full-time,QA Engineer,8,8,100,78218.99
E000564,C019,US,Gaming,Large,Full-time,Senior Software Engineer,8,6,0,146073.0
E000565,C089,IN,Telecom,Mid,Contract,Security Engineer,8,2,50,27424.66
E000566,C024,AE,Gaming,Enterprise,Full-time,Senior Software Engineer,20,10,50,267550.14
E000567,C023,AE,Cloud,Large,Full-time,Software Engineer,17,3,50,196197.55
E000568,C025,NL,E-commerce,Mid,Full-time,Senior Software Engineer,3,3,100,134501.09
E000569,C065,CA,Telecom,Large,Full-time,Data Scientist,6,6,100,113867.65
E000570,C058,IN,Cybersecurity,Large,Full-time,Software Engineer,10,0,75,55619.12
E000571,C095,IN,Cloud,Enterprise,Full-time,Data Engineer,20,3,0,58017.99
E000572,C042,NL,Telecom,Large,Full-time,ML Engineer,8,3,0,161008.7
E000573,C029,IN,Cybersecurity,Startup,Full-time,Software Engineer,10,2,25,48307.28
E000574,C005,US,HealthTech,Large,Full-time,Senior Software Engineer,8,8,100,235523.0
E000575,C001,NL,HealthTech,Enterprise,Full-time,Senior Software Engineer,17,5,50,195414.13
E000576,C038,IN,Gaming,Large,Full-time,ML Engineer,2,0,100,37069.36
E000577,C093,UK,Consulting,Enterprise,Full-time,Data Engineer,3,3,0,168084.81
E000578,C053,US,Consulting,Startup,Full-time,Software Engineer,5,1,100,143558.0
E000579,C090,IN,Consulting,Mid,Full-time,DevOps Engineer,10,3,100,53507.23
E000580,C011,CA,AI,Startup,Full-time,Data Engineer,19,10,50,153052.94
E000581,C010,NL,EdTech,Large,Full-time,Senior Software Engineer,3,3,50,143379.35
E000582,C084,US,E-commerce,Large,Full-time,Product Manager,19,10,25,254393.0
E000583,C011,IN,Telecom,Large,Full-time,Senior Software Engineer,6,6,0,56798.67
E000584,C006,ES,Cybersecurity,Enterprise,Full-time,ML Engineer,0,0,50,75090.22
E000585,C041,FR,HealthTech,Startup,Full-time,Data Engineer,18,10,0,143619.57
E000586,C093,CA,FinTech,Large,Full-time,Engineering Manager,15,8,50,244763.24
E000587,C069,NL,FinTech,Mid,Full-time,Data Scientist,11,0,0,109897.83
E000588,C010,US,AI,Large,Full-time,Data Engineer,17,2,50,218703.0
E000589,C084,IN,Cloud,Large,Full-time,DevOps Engineer,19,5,0,50403.08
E000590,C085,CA,E-commerce,Enterprise,Full-time,Software Engineer,3,3,0,134200.0
E000591,C081,US,AI,Large,Full-time,Software Engineer,20,1,75,275582.0
E000592,C091,FR,EdTech,Mid,Full-time,Data Scientist,2,2,25,68183.7
